slug,name,borough,neighborhood,address,cuisines,price_tiers,meal_periods,weeks,sunday_participation,menu_url,reservation_link,listing_url,website,menu_parse_quality
tachi,Tachi,Manhattan,Hells Kitchen,"339 W. 44th St., Manhattan, NY, 10036","[""Japanese / Sushi""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50378-Tachi-menu.pdf,,https://www.nyctourism.com/restaurant-week/tachi/,https://tachinyc.com,partial
takumen,Takumen,Queens,Long Island City,"5-50 50th Ave., Queens, NY, 11101","[""Japanese / Sushi"", ""American (New)""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/47805-Takumen-menu.pdf,,https://www.nyctourism.com/restaurant-week/takumen/,http://www.takumenlic.com,full
talavera,Talavera,Manhattan,Hudson Yards,"485 Tenth Ave., Manhattan, NY, 10018","[""Mexican""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,,,https://www.nyctourism.com/restaurant-week/talavera/,https://talaverany.com,
tamarind-tribeca,Tamarind Tribeca,Manhattan,Tribeca,"99 Hudson St., Manhattan, NY, 10013","[""Indian""]","[""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/35824-TamarindTribeca-menu.pdf,https://www.opentable.com/restref/client/?rid=41389,https://www.nyctourism.com/restaurant-week/tamarind-tribeca/,https://www.tamarindtribeca.com,partial
tanoreen,Tanoreen,Brooklyn,Bay Ridge,"7523 Third Ave., Brooklyn, NY, 11209","[""Middle Eastern"", ""Mediterranean""]","[""$30"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,,,https://www.nyctourism.com/restaurant-week/tanoreen/,https://tanoreen.com,
tao-uptown,Tao Uptown,Manhattan,Midtown East,"42 E. 58th St., Manhattan, NY, 10022","[""Pan-Asian""]","[""$30"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,,https://www.opentable.com/restref/client/?rid=1266,https://www.nyctourism.com/restaurant-week/tao-uptown/,https://taorestaurant.com,
tara-kitchen-tribeca,Tara Kitchen TriBeCa,Manhattan,Tribeca,"253 Church St., Manhattan, NY, 10013","[""Moroccan""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49918-TaraKitchenTriBeCa-menu.pdf,https://www.opentable.com/restref/client/?rid=1435009,https://www.nyctourism.com/restaurant-week/tara-kitchen-tribeca/,https://tarakitchentribeca.com,partial
tarallucci-e-vino-manhattan-west,Tarallucci e Vino - Manhattan West,Manhattan,Hells Kitchen,"620 W. 42nd St., Manhattan, NY, 10036","[""Italian""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50949-TaralluccieVino-ManhattanWest-menu.pdf,https://www.opentable.com/restref/client/?rid=1494187,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-manhattan-west/,https://www.taralluccievino.net/manhattan-west,full
tarallucci-e-vino-nomad,Tarallucci e Vino - NoMad,Manhattan,Nomad,"44 E. 28th St., Manhattan, NY, 10016","[""Italian""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/39423-TaralluccieVino-NoMad-menu.pdf,https://www.opentable.com/restref/client/?rid=261748,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-nomad/,https://www.taralluccievino.net/nomad,full
tarallucci-e-vino-union-square,Tarallucci e Vino - Union Square,Manhattan,Union Square,"15 E. 18th St., Manhattan, NY, 10003","[""Italian""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/30882-TaralluccieVino-UnionSquare-menu.pdf,https://www.opentable.com/restref/client/?rid=24979,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-union-square/,https://www.taralluccievino.net/union-square-location,full
tarallucci-e-vino-upper-west-side,Tarallucci e Vino - Upper West Side,Manhattan,Upper West Side,"475 Columbus Ave., Manhattan, NY, 10024","[""Italian""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/40224-TaralluccieVino-UpperWestSide-menu.pdf,https://www.opentable.com/restref/client/?rid=261745,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-upper-west-side/,https://www.taralluccievino.net/upper-west-side-location,full
tasca-nyc,Tasca NYC,Manhattan,Upper West Side,"505 Columbus Ave., Manhattan, NY, 10024","[""Spanish"", ""Puerto Rican"", ""Caribbean"", ""Cuban"", ""Latin American""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/46084-TascaNYC-menu.pdf,https://www.opentable.com/restref/client/?rid=1144567,https://www.nyctourism.com/restaurant-week/tasca-nyc/,https://www.tasca-nyc.com,partial
taste-of-india-ii,Taste of India II,Staten Island,New Dorp,"287 New Dorp Ln., Staten Island, NY, 10306","[""Indian""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/46096-TasteofIndiaII-menu.pdf,https://www.opentable.com/restref/client/?rid=111514,https://www.nyctourism.com/restaurant-week/taste-of-india-ii/,https://www.tasteofindia2.com,partial
tavern-on-the-green,Tavern on the Green,Manhattan,Central Park,"1 Tavern on the Green, Manhattan, NY, 10023","[""American (New)""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/8153-TavernontheGreen-menu.pdf,https://www.opentable.com/restref/client/?rid=118102,https://www.nyctourism.com/restaurant-week/tavern-on-the-green/,https://www.tavernonthegreen.com,full
temple-court-by-tom-colicchio,Temple Court,Manhattan,Lower Manhattan,"5 Beekman St., Manhattan, NY, 10038","[""American (New)""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/40069-TempleCourtbyTomColicchio-menu.pdf,https://www.opentable.com/restref/client/?rid=264043,https://www.nyctourism.com/restaurant-week/temple-court-by-tom-colicchio/,https://www.templecourtnyc.com,partial
tha-phraya,Tha Phraya,Manhattan,Upper East Side,"1553 Second Ave., Manhattan, NY, 10028","[""Thai""]","[""$30"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49201-ThaPhraya-menu.pdf,,https://www.nyctourism.com/restaurant-week/tha-phraya/,https://www.thaphraya.com,partial
the-bar-downstairs-and-kitchen,The Bar Downstairs and Kitchen,Manhattan,Midtown East,"485 Fifth Ave., Manhattan, NY, 10017","[""American (New)"", ""Eclectic""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41266-BarDownstairsandKitchen-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-bar-downstairs-and-kitchen/,https://www.bardownstairs.com,full
the-bar-room-at-the-modern,The Bar Room at The Modern,Manhattan,Midtown West,"The Museum of Modern Art, 9 W. 53rd St., Manhattan, NY, 10019","[""American (New)""]","[""$45""]","[""brunch"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41033-BarRoomatTheModern-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-bar-room-at-the-modern/,https://www.themodernnyc.com/the-bar-room-at-the-modern,partial
bronx-beer-hall,The Bronx Beer Hall,The Bronx,Belmont,"2344 Arthur Ave., Bronx, NY, 10458","[""American (Traditional)"", ""Pizza"", ""Eclectic"", ""Italian""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,,,https://www.nyctourism.com/restaurant-week/bronx-beer-hall/,https://www.thebronxbeerhall.com,
the-chemistry-room,The Chemistry Room,Manhattan,Times Square/Theatre District,"Sanctuary Hotel New York, 132 W. 47th St., Manhattan, NY, 10036","[""Japanese / Sushi""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48498-ChemistryRoom-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-chemistry-room/,https://www.thechemistryroom.com,failed
the-corner-chinese-food,The Corner Chinese Food,Manhattan,Hells Kitchen,"698 Ninth Ave., Manhattan, NY, 10036","[""Chinese""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,,,https://www.nyctourism.com/restaurant-week/the-corner-chinese-food/,https://www.thecornerchinese.com,
the-dining-room-at-gramercy-tavern,The Dining Room at Gramercy Tavern,Manhattan,Gramercy,"42 E. 20th St., Manhattan, NY, 10003","[""American (New)""]","[""$60""]","[""brunch"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/46438-DiningRoomatGramercyTavern-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-dining-room-at-gramercy-tavern/,https://www.gramercytavern.com/location/gramercy-tavern-the-dining-room,partial
the-dolar-shop-hot-pot,The Dolar Shop Hot Pot,Manhattan,East Village,"55 Third Ave., Manhattan, NY, 10003","[""Chinese""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49349-DolarShopHotPot-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-dolar-shop-hot-pot/,https://www.dolarshop.com/location/manhattan-location,full
the-dram-shop-bar,The Dram Shop Bar,Brooklyn,Park Slope,"339 9th St., Brooklyn, NY, 11215","[""American (Traditional)"", ""Southwestern"", ""Bars/Cocktails""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/45821-DramShopBar-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-dram-shop-bar/,https://www.dramshopbrooklyn.com,full
the-dutch,The Dutch,Manhattan,Soho,"131 Sullivan St., Manhattan, NY, 10012","[""American (New)""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/36694-Dutch-menu.pdf,https://www.opentable.com/restref/client/?rid=47848,https://www.nyctourism.com/restaurant-week/the-dutch/,https://www.thedutchnyc.com,full
the-flatiron-room-murray-hill,The Flatiron Room - Murray Hill,Manhattan,Murray Hill,"9 E. 37th St., Manhattan, NY, 10016","[""American (New)""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/40742-FlatironRoom-MurrayHill-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-flatiron-room-murray-hill/,https://theflatironroom.com/murray-hill-home,full
the-flatiron-room,The Flatiron Room - NoMad,Manhattan,Nomad,"37 W. 26th St., Manhattan, NY, 10010","[""American (New)""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41029-FlatironRoom-NoMad-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-flatiron-room/,https://www.theflatironroom.com/nomad-home,full
the-fulton,The Fulton,Manhattan,The Seaport,"Pier 17, 89 South St., Manhattan, NY, 10038","[""Seafood""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41106-Fulton-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-fulton/,https://www.thefulton.nyc,partial
the-gallery,The Gallery,Manhattan,Flatiron District,"17 W. 20th St., Manhattan, NY, 10011","[""Japanese / Sushi""]","[""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/45551-Gallery-menu.pdf,https://www.opentable.com/restref/client/?rid=1246903,https://www.nyctourism.com/restaurant-week/the-gallery/,https://www.odogallery.nyc,partial
the-greenhouse-cafe,The Greenhouse Cafe,Brooklyn,Bay Ridge,"7717 Third Ave., Brooklyn, NY, 11209","[""American (New)""]","[""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/29080-GreenhouseCafe-menu.pdf,https://www.opentable.com/restref/client/?rid=187261,https://www.nyctourism.com/restaurant-week/the-greenhouse-cafe/,https://www.greenhousecafe.com,failed
the-independent,The Independent,Manhattan,Times Square/Theatre District,"147 W. 40th St., Manhattan, NY, 10018","[""American (New)""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/46076-Independent-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-independent/,https://www.theindependentnyc.com,partial
the-ivory-peacock,The Ivory Peacock,Manhattan,Flatiron District,"38 W. 26th St., Manhattan, NY, 10010","[""Gastropub"", ""American (New)"", ""Bars/Cocktails""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,,https://www.opentable.com/restref/client/?rid=1246276,https://www.nyctourism.com/restaurant-week/the-ivory-peacock/,https://theivorypeacock.com,
the-kunjip,The Kunjip,Manhattan,Koreatown,"32 W. 32nd St., Manhattan, NY, 10001","[""Korean"", ""Barbecue""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/51330-Kunjip-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-kunjip/,https://www.kunjip.nyc,partial
the-long-room,The Long Room,Manhattan,Times Square/Theatre District,"120 W. 44th St., Manhattan, NY, 10036","[""Irish"", ""Gastropub""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/46442-LongRoom-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-long-room/,https://www.thelongroomnyc.com,partial
the-noortwyck,The Noortwyck,Manhattan,West Village,"289 Bleecker St., Manhattan, NY, 10014","[""American (New)""]","[""$45"", ""$60""]","[""brunch"", ""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49738-Noortwyck-menu.pdf,,https://www.nyctourism.com/restaurant-week/the-noortwyck/,https://www.thenoortwyck.com,partial
palm-midtown,The Palm - Midtown,Manhattan,Times Square/Theatre District,"250 W. 50th St., Manhattan, NY, 10019","[""Steakhouse"", ""Seafood"", ""Italian""]","[""$30"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/16297-Palm-Midtown-menu.pdf,https://www.opentable.com/restref/client/?rid=13384,https://www.nyctourism.com/restaurant-week/palm-midtown/,https://www.thepalm.com/location/the-palm-midtown/,full
the-parliament,The Parliament,Manhattan,Midtown East,"The Benjamin Royal Sonesta New York, 557 Lexington Ave., Manhattan, NY, 10022","[""American (Traditional)""]","[""$45""]","[""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50223-Parliament-menu.pdf,https://www.opentable.com/restref/client/?rid=1434793,https://www.nyctourism.com/restaurant-week/the-parliament/,https://theparliamentnyc.com,partial
the-parlour-room,The Parlour Room,Manhattan,Herald Square,"70 W. 36th St., Manhattan, NY, 10018","[""American (New)""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",0,,https://www.opentable.com/restref/client/?rid=15709,https://www.nyctourism.com/restaurant-week/the-parlour-room/,https://www.parlourroomnyc.com/?y_source=1_MTAwNDExNTY3Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,
the-quimby,The Quimby,Queens,Jamaica,"Marriott New York JFK Airport, 135-25 142nd St., Queens, NY, 11436","[""American (New)""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48983-Quimby-menu.pdf,https://www.opentable.com/restref/client/?rid=1318840,https://www.nyctourism.com/restaurant-week/the-quimby/,https://thequimbynyc.com,partial
